Med video! Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
------------------------[Parameters]------------------------
HOVER_VALUE, ctrl_x->ref, ctrl_y->ref, ctrl_yaw->ref, ctrl_h->ref, ctrl_h->kp, ctrl_h->tau_i, ctrl_h->tau_d, ctrl_h->alpha, ctrl_vel_x->tau_i, ctrl_vel_x->tau_d, ctrl_vel_x->alpha
86.000, 0.522, 1.781, 1.600, 3.000, 21.964, 6.447, 1.802, 0.090, 0.000, 0.347, 0.300, 
------------------------[Parameters]------------------------
60.026,0.071,1.426,2.066,0.050,1.567,-0.028,95.557,7.117,-5.666,0.362
60.278,0.067,1.425,2.081,0.038,1.569,-0.026,95.566,7.242,-5.624,0.359
60.529,0.059,1.430,2.100,0.046,1.568,-0.023,95.574,7.450,-5.373,0.355
60.780,0.050,1.440,2.121,0.058,1.569,-0.016,95.581,7.659,-5.067,0.353
61.031,0.042,1.449,2.142,0.066,1.569,-0.015,95.587,7.696,-5.015,0.352
61.282,0.037,1.454,2.161,0.066,1.571,-0.017,95.592,7.717,-5.031,0.341
61.533,0.035,1.454,2.176,0.059,1.574,-0.017,95.599,7.667,-5.166,0.315
61.784,0.033,1.451,2.190,0.060,1.575,-0.023,95.606,7.710,-5.276,0.291
62.036,0.030,1.446,2.201,0.060,1.575,-0.019,95.614,7.774,-5.415,0.299
62.287,0.028,1.439,2.211,0.054,1.573,-0.018,95.623,7.818,-5.525,0.293
62.538,0.028,1.432,2.221,0.058,1.573,-0.015,95.632,7.729,-5.671,0.298
62.789,0.032,1.424,2.229,0.058,1.572,-0.013,95.641,7.588,-5.836,0.311
63.041,0.040,1.414,2.238,0.059,1.571,-0.018,95.650,7.395,-5.977,0.320
63.292,0.047,1.407,2.245,0.047,1.571,-0.022,95.659,7.299,-6.059,0.329
63.543,0.052,1.403,2.258,0.046,1.572,-0.022,95.668,7.253,-6.036,0.332
63.795,0.054,1.407,2.272,0.044,1.572,-0.021,95.675,7.285,-5.789,0.323
64.046,0.054,1.417,2.291,0.053,1.573,-0.020,95.680,7.323,-5.512,0.305
64.298,0.055,1.428,2.312,0.064,1.572,-0.017,95.684,7.285,-5.144,0.316
64.550,0.056,1.435,2.334,0.077,1.573,-0.014,95.686,7.290,-5.292,0.312
64.801,0.059,1.437,2.355,0.062,1.573,-0.017,95.688,7.203,-5.386,0.312
65.053,0.062,1.433,2.377,0.058,1.577,-0.017,95.690,7.100,-5.594,0.293
65.304,0.066,1.429,2.399,0.058,1.578,-0.018,95.691,7.035,-5.713,0.261
65.556,0.069,1.425,2.421,0.048,1.581,-0.018,95.691,6.975,-5.721,0.225
65.807,0.073,1.424,2.443,0.053,1.584,-0.017,95.691,6.887,-5.750,0.198
66.059,0.077,1.423,2.464,0.061,1.586,-0.015,95.692,6.786,-5.768,0.168
66.311,0.080,1.422,2.489,0.056,1.586,-0.018,95.691,6.726,-5.780,0.168
66.562,0.082,1.419,2.514,0.060,1.587,-0.019,95.689,6.750,-5.896,0.154
66.814,0.084,1.418,2.542,0.044,1.589,-0.014,95.686,6.715,-5.847,0.137
67.066,0.087,1.422,2.573,0.042,1.589,-0.012,95.681,6.671,-5.687,0.120
67.317,0.092,1.432,2.607,0.046,1.588,-0.015,95.675,6.579,-5.341,0.126
67.569,0.098,1.448,2.648,0.056,1.584,-0.025,95.666,6.456,-4.940,0.145
67.821,0.102,1.465,2.690,0.066,1.585,-0.024,95.654,6.423,-4.682,0.161
68.073,0.103,1.480,2.735,0.062,1.583,-0.028,95.641,6.521,-4.497,0.175
68.324,0.100,1.490,2.775,0.067,1.583,-0.019,95.627,6.631,-4.401,0.188
68.576,0.096,1.496,2.813,0.067,1.583,-0.020,95.614,6.731,-4.421,0.191
68.827,0.091,1.499,2.845,0.060,1.583,-0.017,95.602,6.806,-4.451,0.192
69.079,0.088,1.501,2.873,0.055,1.584,-0.016,95.592,6.856,-4.459,0.182
69.331,0.085,1.503,2.895,0.055,1.587,-0.016,95.583,6.862,-4.420,0.155
69.583,0.082,1.509,2.911,0.053,1.589,-0.021,95.575,6.903,-4.271,0.126
