Time, X, Y, Z, Pitch, Yaw, Roll, errorHeight, errorRoll, errorPitch, errorYaw, HLeadOut, HIntegralOut, HeightError
23.185,-0.166,0.603,0.797,0.035,-0.141,-0.046,89.049,1.479,-2.941,0.622,0.804,210.273,-2.203
23.437,-0.152,0.589,0.788,0.037,-0.135,-0.034,89.090,2.003,-2.846,0.581,0.798,212.271,-2.212
23.689,-0.148,0.574,0.780,0.031,-0.131,-0.027,89.130,2.248,-2.461,0.548,0.791,214.149,-2.220
23.941,-0.151,0.560,0.776,0.037,-0.129,-0.022,89.170,2.407,-1.948,0.506,0.784,216.033,-2.224
24.192,-0.159,0.553,0.778,0.051,-0.127,-0.011,89.208,2.025,-1.558,0.486,0.780,217.922,-2.222
24.444,-0.165,0.555,0.785,0.055,-0.125,-0.014,89.245,1.595,-1.685,0.466,0.781,219.812,-2.215
24.696,-0.168,0.563,0.796,0.053,-0.122,-0.029,89.280,1.185,-1.878,0.455,0.786,221.700,-2.204
24.948,-0.166,0.572,0.805,0.049,-0.121,-0.032,89.314,1.010,-2.133,0.424,0.793,223.583,-2.195
25.201,-0.163,0.578,0.815,0.044,-0.121,-0.034,89.347,0.991,-2.330,0.413,0.802,225.459,-2.185
25.453,-0.163,0.582,0.824,0.026,-0.117,-0.026,89.379,1.025,-2.080,0.401,0.811,227.327,-2.176
25.704,-0.170,0.582,0.834,0.035,-0.118,-0.027,89.411,1.165,-1.616,0.375,0.820,229.188,-2.166
25.956,-0.183,0.581,0.840,0.034,-0.118,-0.027,89.444,1.165,-0.999,0.371,0.829,231.040,-2.160
26.208,-0.207,0.580,0.854,0.051,-0.120,-0.029,89.476,1.160,-0.645,0.366,0.838,232.885,-2.146
26.460,-0.222,0.581,0.862,0.052,-0.117,-0.026,89.507,0.976,-0.051,0.365,0.848,234.722,-2.138
26.712,-0.240,0.581,0.874,0.066,-0.120,-0.043,89.539,0.983,0.143,0.362,0.858,236.550,-2.126
26.964,-0.241,0.579,0.879,0.076,-0.117,-0.036,89.571,1.249,-0.694,0.378,0.867,238.371,-2.121
27.216,-0.230,0.574,0.883,0.058,-0.113,-0.032,89.603,1.544,-1.521,0.356,0.874,240.184,-2.117
27.468,-0.215,0.569,0.886,0.051,-0.114,-0.028,89.636,1.744,-2.152,0.342,0.880,241.992,-2.114
27.720,-0.195,0.563,0.889,0.032,-0.114,-0.026,89.669,1.822,-2.402,0.319,0.884,243.796,-2.111
27.972,-0.180,0.558,0.886,0.037,-0.116,-0.024,89.704,1.908,-2.419,0.343,0.886,245.597,-2.114
28.224,-0.174,0.555,0.881,0.037,-0.120,-0.025,89.742,1.871,-2.251,0.367,0.885,247.517,-2.119
28.476,-0.174,0.554,0.877,0.041,-0.122,-0.024,89.778,1.798,-1.900,0.413,0.882,249.320,-2.123
28.728,-0.175,0.555,0.874,0.047,-0.126,-0.030,89.815,1.582,-1.796,0.441,0.878,251.126,-2.126
28.980,-0.175,0.557,0.878,0.048,-0.122,-0.034,89.851,1.513,-1.800,0.445,0.877,252.933,-2.122
29.231,-0.174,0.554,0.886,0.048,-0.125,-0.044,89.885,1.762,-1.904,0.440,0.879,254.741,-2.114
29.484,-0.170,0.551,0.891,0.048,-0.123,-0.029,89.918,1.897,-2.149,0.431,0.884,256.545,-2.109
29.736,-0.167,0.544,0.895,0.045,-0.122,-0.030,89.952,2.079,-2.113,0.411,0.888,258.345,-2.105
29.988,-0.161,0.538,0.898,0.050,-0.118,-0.031,89.985,2.315,-2.310,0.379,0.892,260.142,-2.102
30.239,-0.157,0.531,0.903,0.043,-0.114,-0.024,90.018,2.399,-2.329,0.353,0.896,261.935,-2.097
30.491,-0.153,0.525,0.906,0.036,-0.114,-0.025,90.052,2.562,-2.314,0.324,0.900,263.725,-2.094
30.743,-0.153,0.518,0.910,0.043,-0.115,-0.029,90.085,2.623,-2.109,0.332,0.904,265.511,-2.090
30.995,-0.154,0.510,0.910,0.050,-0.119,-0.032,90.118,2.879,-1.949,0.368,0.907,267.295,-2.090
31.247,-0.154,0.500,0.909,0.050,-0.122,-0.034,90.153,2.881,-2.055,0.402,0.908,269.076,-2.091
31.500,-0.150,0.489,0.907,0.052,-0.122,-0.033,90.188,3.377,-2.204,0.416,0.908,270.858,-2.093
31.751,-0.147,0.476,0.910,0.041,-0.123,-0.029,90.222,3.489,-2.269,0.428,0.908,272.639,-2.090
32.003,-0.144,0.462,0.919,0.039,-0.126,-0.026,90.256,3.984,-2.201,0.448,0.911,274.420,-2.081
32.256,-0.148,0.449,0.932,0.034,-0.131,-0.019,90.288,3.790,-1.891,0.481,0.918,276.196,-2.068
32.508,-0.154,0.442,0.943,0.039,-0.132,-0.021,90.318,3.899,-1.438,0.517,0.929,277.965,-2.057
32.761,-0.171,0.431,0.959,0.046,-0.137,-0.026,90.349,4.001,-0.830,0.563,0.941,279.842,-2.041
33.013,-0.182,0.424,0.960,0.057,-0.135,-0.025,90.379,3.892,-0.854,0.589,0.951,281.591,-2.040
33.265,-0.187,0.421,0.954,0.060,-0.139,-0.025,90.412,3.916,-1.047,0.606,0.954,283.334,-2.046
33.517,-0.185,0.418,0.939,0.063,-0.141,-0.025,90.448,3.973,-1.428,0.631,0.949,285.078,-2.061
33.769,-0.176,0.417,0.912,0.048,-0.145,-0.028,90.488,3.916,-2.004,0.644,0.935,286.830,-2.088
34.021,-0.168,0.417,0.892,0.041,-0.142,-0.034,90.531,3.889,-2.303,0.654,0.916,288.596,-2.108
34.273,-0.154,0.416,0.857,0.035,-0.148,-0.031,90.575,4.060,-2.209,0.691,0.893,290.380,-2.143
34.525,-0.147,0.412,0.838,0.043,-0.145,-0.024,90.620,4.200,-2.219,0.698,0.870,292.185,-2.162
34.776,-0.145,0.409,0.830,0.041,-0.145,-0.027,90.664,4.210,-2.094,0.690,0.852,294.007,-2.170
35.028,-0.143,0.406,0.831,0.047,-0.147,-0.028,90.705,4.307,-2.080,0.683,0.841,295.842,-2.169
35.281,-0.141,0.402,0.842,0.044,-0.145,-0.029,90.742,4.363,-2.064,0.688,0.838,297.683,-2.158
35.533,-0.135,0.395,0.860,0.055,-0.144,-0.037,90.775,4.652,-2.279,0.711,0.844,299.522,-2.140
35.785,-0.128,0.390,0.883,0.052,-0.144,-0.023,90.805,4.645,-2.480,0.688,0.858,301.353,-2.117
36.037,-0.113,0.386,0.917,0.047,-0.141,-0.018,90.831,4.679,-3.124,0.671,0.880,303.168,-2.083
36.289,-0.103,0.391,0.943,0.031,-0.140,-0.016,90.855,4.313,-3.081,0.637,0.905,304.963,-2.057
36.541,-0.097,0.401,0.972,0.032,-0.145,-0.030,90.878,3.832,-2.978,0.663,0.931,306.737,-2.028
36.793,-0.095,0.416,1.000,0.046,-0.146,-0.034,90.901,3.512,-2.893,0.688,0.958,308.487,-2.000
37.045,-0.092,0.427,1.026,0.058,-0.148,-0.044,90.922,3.289,-3.111,0.706,0.987,310.213,-1.974
37.297,-0.083,0.441,1.068,0.041,-0.140,-0.050,90.942,3.020,-3.593,0.696,1.019,311.914,-1.932
37.549,-0.076,0.444,1.110,0.024,-0.135,-0.039,90.960,3.494,-3.542,0.632,1.053,313.587,-1.890
37.801,-0.075,0.440,1.147,0.036,-0.136,-0.034,90.977,3.830,-3.136,0.583,1.093,315.337,-1.853
38.054,-0.082,0.435,1.184,0.041,-0.137,-0.033,90.993,3.926,-2.691,0.577,1.130,316.945,-1.816
38.306,-0.092,0.433,1.212,0.049,-0.135,-0.034,91.008,3.750,-2.519,0.567,1.165,318.523,-1.788
38.558,-0.101,0.434,1.233,0.053,-0.134,-0.032,91.026,3.594,-2.340,0.578,1.194,320.073,-1.767
38.810,-0.107,0.435,1.253,0.048,-0.139,-0.043,91.045,3.566,-2.330,0.609,1.219,321.600,-1.747
39.062,-0.107,0.435,1.268,0.050,-0.140,-0.051,91.065,3.725,-2.581,0.597,1.240,323.107,-1.732
39.313,-0.104,0.432,1.284,0.045,-0.135,-0.043,91.086,3.929,-2.813,0.584,1.259,324.597,-1.716
39.566,-0.095,0.422,1.309,0.043,-0.134,-0.043,91.107,4.351,-3.202,0.555,1.279,326.071,-1.691
39.818,-0.088,0.412,1.334,0.039,-0.131,-0.037,91.126,4.512,-3.115,0.531,1.301,327.528,-1.666
40.070,-0.084,0.401,1.358,0.035,-0.127,-0.035,91.144,4.855,-3.116,0.494,1.324,328.965,-1.642
40.322,-0.084,0.393,1.378,0.036,-0.123,-0.021,91.162,4.714,-2.926,0.446,1.346,330.383,-1.622
40.574,-0.089,0.389,1.399,0.047,-0.122,-0.018,91.181,4.493,-2.716,0.432,1.367,331.783,-1.601
40.825,-0.093,0.393,1.425,0.052,-0.120,-0.025,91.198,4.122,-2.606,0.426,1.389,333.165,-1.575
41.078,-0.095,0.400,1.448,0.055,-0.118,-0.026,91.214,3.799,-2.793,0.396,1.413,334.526,-1.552
41.330,-0.093,0.411,1.476,0.054,-0.110,-0.027,91.229,3.555,-3.077,0.326,1.439,335.866,-1.524
41.582,-0.087,0.419,1.497,0.043,-0.110,-0.039,91.245,3.561,-3.286,0.280,1.463,337.185,-1.503
41.834,-0.081,0.421,1.513,0.038,-0.116,-0.049,91.261,3.824,-3.421,0.312,1.485,338.485,-1.487
42.086,-0.076,0.415,1.526,0.039,-0.113,-0.043,91.279,4.198,-3.364,0.325,1.502,339.768,-1.474
42.337,-0.075,0.411,1.531,0.039,-0.117,-0.042,91.298,4.470,-3.215,0.347,1.515,341.037,-1.469
42.589,-0.076,0.394,1.540,0.036,-0.112,-0.031,91.318,4.903,-3.071,0.306,1.527,342.380,-1.460
42.842,-0.080,0.384,1.539,0.043,-0.114,-0.025,91.341,5.065,-2.767,0.298,1.534,343.632,-1.461
43.094,-0.083,0.379,1.534,0.048,-0.112,-0.024,91.364,4.846,-2.733,0.300,1.535,344.880,-1.466
43.346,-0.089,0.373,1.523,0.046,-0.119,-0.037,91.390,4.841,-2.574,0.339,1.531,346.129,-1.477
43.598,-0.092,0.370,1.509,0.049,-0.123,-0.039,91.418,4.801,-2.626,0.376,1.524,347.383,-1.491
43.849,-0.091,0.368,1.498,0.046,-0.131,-0.048,91.447,4.858,-2.806,0.467,1.513,348.644,-1.502
44.101,-0.088,0.365,1.486,0.035,-0.133,-0.042,91.477,4.905,-2.866,0.510,1.502,349.915,-1.514
44.353,-0.088,0.365,1.477,0.039,-0.131,-0.035,91.507,4.871,-2.825,0.529,1.491,351.196,-1.523
44.606,-0.089,0.366,1.475,0.047,-0.134,-0.046,91.535,4.727,-2.746,0.571,1.483,352.485,-1.525
44.858,-0.088,0.364,1.474,0.049,-0.135,-0.052,91.562,4.895,-2.862,0.574,1.479,353.778,-1.526
45.110,-0.084,0.359,1.478,0.038,-0.136,-0.043,91.588,5.154,-3.003,0.589,1.477,355.075,-1.522
45.362,-0.082,0.350,1.484,0.028,-0.145,-0.046,91.613,5.455,-2.835,0.624,1.479,356.371,-1.516
45.613,-0.085,0.342,1.493,0.036,-0.141,-0.037,91.636,5.621,-2.576,0.654,1.484,357.664,-1.507
45.865,-0.091,0.336,1.501,0.054,-0.145,-0.028,91.658,5.563,-2.298,0.638,1.491,358.952,-1.499
46.117,-0.092,0.334,1.504,0.059,-0.147,-0.033,91.681,5.433,-2.534,0.690,1.497,360.235,-1.496
46.369,-0.088,0.335,1.506,0.050,-0.147,-0.026,91.704,5.238,-2.941,0.709,1.501,361.513,-1.494
46.621,-0.078,0.342,1.508,0.057,-0.149,-0.026,91.728,4.895,-3.412,0.713,1.504,362.788,-1.492
46.873,-0.069,0.349,1.512,0.045,-0.146,-0.038,91.751,4.636,-3.827,0.698,1.507,364.062,-1.488
47.125,-0.057,0.362,1.522,0.030,-0.146,-0.049,91.774,4.523,-3.835,0.679,1.512,365.331,-1.478
47.377,-0.051,0.367,1.538,0.035,-0.140,-0.046,91.795,4.554,-3.780,0.627,1.521,366.595,-1.462
47.629,-0.052,0.365,1.556,0.034,-0.139,-0.041,91.815,4.973,-3.250,0.597,1.535,367.932,-1.444
47.881,-0.058,0.362,1.566,0.035,-0.133,-0.027,91.833,5.059,-2.847,0.581,1.549,369.174,-1.434
48.133,-0.070,0.359,1.573,0.052,-0.133,-0.024,91.852,4.949,-2.465,0.568,1.559,370.405,-1.427
48.385,-0.077,0.364,1.581,0.064,-0.128,-0.029,91.873,4.522,-2.569,0.514,1.568,371.628,-1.419
48.637,-0.077,0.374,1.596,0.055,-0.126,-0.036,91.892,4.192,-3.027,0.467,1.579,372.843,-1.404
48.889,-0.071,0.388,1.612,0.051,-0.123,-0.041,91.910,3.787,-3.514,0.430,1.592,374.049,-1.388
49.141,-0.065,0.399,1.636,0.031,-0.115,-0.050,91.926,3.741,-3.656,0.371,1.608,375.241,-1.364
49.393,-0.061,0.403,1.661,0.032,-0.115,-0.052,91.940,4.003,-3.605,0.325,1.628,376.419,-1.339
49.645,-0.065,0.398,1.693,0.035,-0.107,-0.036,91.953,4.456,-3.171,0.270,1.652,377.577,-1.307
49.897,-0.073,0.389,1.724,0.041,-0.109,-0.026,91.963,4.756,-2.743,0.283,1.680,378.713,-1.276
50.149,-0.085,0.380,1.755,0.043,-0.115,-0.027,91.972,4.975,-2.277,0.311,1.709,379.825,-1.245
50.401,-0.097,0.376,1.784,0.045,-0.118,-0.034,91.981,4.768,-2.083,0.337,1.738,380.912,-1.216
50.653,-0.110,0.374,1.812,0.047,-0.130,-0.054,91.989,4.614,-1.827,0.391,1.768,381.974,-1.188
50.905,-0.117,0.370,1.839,0.062,-0.126,-0.046,91.997,4.795,-1.890,0.453,1.797,383.010,-1.161
51.157,-0.116,0.363,1.880,0.066,-0.129,-0.038,92.003,5.020,-2.378,0.446,1.829,384.022,-1.120
51.409,-0.107,0.357,1.923,0.050,-0.127,-0.037,92.007,5.216,-2.832,0.472,1.863,385.005,-1.077
51.661,-0.090,0.354,1.968,0.048,-0.127,-0.031,92.009,5.276,-3.451,0.477,1.903,385.957,-1.032
51.913,-0.074,0.352,2.016,0.035,-0.131,-0.030,92.009,5.178,-3.747,0.499,1.945,386.873,-0.984
52.165,-0.063,0.353,2.069,0.026,-0.133,-0.029,92.006,4.977,-3.745,0.543,1.992,387.752,-0.931
52.417,-0.059,0.355,2.124,0.039,-0.141,-0.040,92.000,4.958,-3.436,0.582,2.046,388.643,-0.876
52.669,-0.061,0.354,2.190,0.039,-0.141,-0.043,91.991,5.053,-3.075,0.624,2.102,389.432,-0.810
52.921,-0.065,0.351,2.242,0.039,-0.141,-0.045,91.980,5.159,-2.968,0.629,2.163,390.171,-0.758
53.173,-0.069,0.341,2.310,0.040,-0.140,-0.047,91.967,5.668,-2.778,0.632,2.223,390.859,-0.690
53.425,-0.072,0.331,2.349,0.042,-0.140,-0.042,91.955,6.208,-2.625,0.623,2.279,391.496,-0.651
53.677,-0.076,0.315,2.407,0.044,-0.135,-0.023,91.943,6.478,-2.597,0.577,2.335,392.086,-0.593
53.929,-0.077,0.303,2.464,0.051,-0.130,-0.014,91.932,6.301,-2.685,0.544,2.385,392.631,-0.536
54.181,-0.075,0.300,2.504,0.058,-0.129,-0.023,91.920,6.061,-3.029,0.506,2.437,393.132,-0.496
54.432,-0.068,0.304,2.561,0.052,-0.129,-0.023,91.907,5.612,-3.485,0.498,2.489,393.590,-0.439
54.685,-0.057,0.312,2.625,0.038,-0.124,-0.030,91.892,5.326,-3.819,0.459,2.543,394.003,-0.375
54.937,-0.047,0.320,2.691,0.037,-0.123,-0.036,91.874,5.218,-4.019,0.442,2.601,394.367,-0.309
55.189,-0.041,0.323,2.757,0.039,-0.121,-0.038,91.854,5.387,-3.857,0.431,2.662,394.682,-0.243
55.441,-0.038,0.322,2.823,0.040,-0.121,-0.036,91.831,5.563,-3.692,0.413,2.726,394.943,-0.177
55.693,-0.036,0.318,2.897,0.041,-0.121,-0.030,91.807,5.778,-3.644,0.395,2.793,395.149,-0.103
55.945,-0.033,0.315,2.967,0.046,-0.118,-0.024,91.781,5.852,-3.795,0.408,2.860,395.297,-0.033
