Time,X,Y,Z,Pitch,Yaw,Roll,errorHeight,errorRoll,errorPitch,errorYaw,HLeadOut,HIntegralOut,HeightError
18.616,-0.246,0.969,0.513,0.051,-0.150,-0.031,85.874,-1.351,-1.749,0.801,0.523,125.094,"-2.487
"
18.911,-0.240,0.969,0.511,0.051,-0.151,-0.035,85.909,-1.354,-2.201,0.793,0.515,126.817,"-2.489
"
19.163,-0.231,0.972,0.513,0.044,-0.150,-0.027,85.938,-1.592,-2.471,0.778,0.513,128.255,"-2.487
"
19.415,-0.221,0.977,0.514,0.045,-0.147,-0.031,85.968,-1.766,-2.876,0.748,0.513,129.790,"-2.486
"
19.666,-0.218,0.980,0.515,0.031,-0.148,-0.031,85.996,-1.854,-2.696,0.757,0.514,131.229,"-2.485
"
19.918,-0.218,0.985,0.520,0.042,-0.146,-0.039,86.023,-1.800,-2.366,0.735,0.516,132.667,"-2.480
"
20.169,-0.224,0.987,0.524,0.037,-0.150,-0.026,86.051,-1.883,-1.901,0.753,0.520,134.103,"-2.476
"
20.421,-0.230,0.992,0.531,0.059,-0.145,-0.032,86.078,-2.011,-2.001,0.730,0.526,135.536,"-2.469
"
20.672,-0.236,0.998,0.538,0.049,-0.147,-0.037,86.105,-2.248,-1.903,0.743,0.531,136.966,"-2.462
"
20.924,-0.235,1.003,0.546,0.044,-0.150,-0.043,86.131,-2.189,-2.158,0.762,0.539,138.392,"-2.454
"
21.176,-0.233,1.004,0.551,0.038,-0.149,-0.038,86.158,-2.101,-2.258,0.774,0.545,139.815,"-2.449
"
21.427,-0.229,1.001,0.558,0.052,-0.151,-0.043,86.185,-1.663,-2.463,0.791,0.550,141.234,"-2.442
"
21.679,-0.226,0.996,0.565,0.040,-0.149,-0.032,86.211,-1.498,-2.447,0.778,0.557,142.649,"-2.435
"
21.930,-0.220,0.992,0.573,0.048,-0.150,-0.026,86.237,-1.406,-2.687,0.774,0.565,144.060,"-2.427
"
22.182,-0.218,0.990,0.577,0.031,-0.152,-0.031,86.264,-1.537,-2.538,0.797,0.572,145.467,"-2.423
"
22.434,-0.214,0.989,0.584,0.038,-0.151,-0.036,86.290,-1.618,-2.556,0.797,0.577,146.871,"-2.416
"
22.685,-0.211,0.989,0.587,0.046,-0.149,-0.033,86.317,-1.681,-2.596,0.788,0.582,148.271,"-2.413
"
22.937,-0.210,0.988,0.588,0.043,-0.150,-0.033,86.343,-1.644,-2.582,0.775,0.585,149.669,"-2.412
"
23.188,-0.211,0.989,0.591,0.031,-0.150,-0.025,86.370,-1.718,-2.411,0.785,0.588,151.065,"-2.409
"
23.440,-0.211,0.990,0.596,0.048,-0.150,-0.030,86.397,-1.756,-2.414,0.785,0.592,152.460,"-2.404
"
23.692,-0.219,0.992,0.599,0.025,-0.150,-0.028,86.423,-1.953,-1.968,0.787,0.596,153.852,"-2.401
"
23.943,-0.230,0.995,0.600,0.036,-0.153,-0.026,86.450,-2.114,-1.564,0.800,0.598,155.242,"-2.400
"
24.195,-0.246,0.998,0.590,0.042,-0.153,-0.034,86.477,-2.177,-1.108,0.825,0.597,156.632,"-2.410
"
24.447,-0.257,0.999,0.579,0.057,-0.159,-0.042,86.506,-2.225,-0.997,0.857,0.589,158.024,"-2.421
"
24.698,-0.265,0.999,0.555,0.061,-0.157,-0.039,86.535,-2.121,-1.223,0.861,0.576,159.423,"-2.445
"
24.950,-0.266,0.999,0.553,0.059,-0.156,-0.037,86.567,-2.028,-1.514,0.854,0.561,160.924,"-2.447
"
